dstport,protocol,tag
23871,gre,sv_P2
48466,tcp,sv_P2
41693,gre,sv_P3
59955,tcp,sv_P4
59306,tcp,sv_P5
27134,icmp,email
39887,tcp,sv_P2
17077,tcp,sv_P3
29897,gre,sv_P5
16305,icmp,sv_P5
10946,tcp,sv_P10
20480,gre,sv_P5
21655,tcp,email
4908,udp,sv_P10
22999,icmp,sv_P10
38555,udp,sv_P10
26322,udp,sv_P10
27324,tcp,sv_P3
49087,icmp,sv_P1
18000,gre,email
18275,icmp,email
30794,tcp,sv_P1
54846,gre,sv_P3
45834,udp,sv_P2
27651,gre,sv_P4
19225,udp,email
28160,gre,sv_P3
51023,gre,sv_P4
31642,udp,sv_P2
50150,tcp,sv_P1
48218,udp,sv_P1
52522,gre,email
52698,tcp,sv_P2
49739,udp,sv_P10
53574,udp,sv_P10
30523,icmp,sv_P4
44782,icmp,sv_P2
37602,udp,sv_P3
61356,tcp,sv_P10
30008,icmp,sv_P2
28608,gre,sv_P4
33718,udp,email
46436,tcp,sv_P5
29935,icmp,sv_P1
38395,gre,sv_P3
46425,tcp,email
21389,udp,sv_P5
12125,udp,sv_P10
13789,icmp,sv_P2
13154,gre,sv_P1
48301,gre,email
52273,tcp,sv_P10
22358,udp,sv_P1
30561,tcp,sv_P5
19379,tcp,sv_P1
11453,udp,sv_P5
4510,gre,sv_P1
24276,icmp,sv_P4
4063,gre,email
53549,udp,email
3974,icmp,sv_P2
16656,tcp,email
1360,udp,sv_P5
49165,tcp,sv_P2
17429,icmp,sv_P2
40300,icmp,sv_P2
62931,tcp,sv_P2
39810,gre,sv_P2
29022,udp,sv_P5
38347,gre,sv_P3
36540,tcp,sv_P10
59769,udp,email
14082,icmp,sv_P10
54347,gre,sv_P2
49916,tcp,sv_P10
9146,gre,email
39524,gre,email
3492,tcp,sv_P10
23197,tcp,sv_P3
9272,udp,sv_P10
10831,icmp,sv_P10
40637,udp,sv_P2
54119,udp,sv_P10
9755,udp,sv_P2
19356,udp,sv_P2
32436,gre,sv_P5
18831,icmp,sv_P10
31107,gre,sv_P2
588,tcp,sv_P10
25111,tcp,email
33101,gre,sv_P1
43240,udp,sv_P10
19597,icmp,sv_P10
59308,udp,sv_P1
13338,icmp,sv_P5
62786,icmp,sv_P5
52827,tcp,sv_P1
35495,icmp,sv_P10
59614,udp,email
42391,gre,sv_P1
18009,gre,sv_P5
18062,tcp,sv_P2
46771,gre,sv_P5
42723,gre,sv_P10
48595,gre,sv_P3
35524,icmp,email
3515,gre,sv_P10
51721,icmp,sv_P4
5130,gre,sv_P4
33042,tcp,email
33888,icmp,sv_P5
47727,icmp,sv_P1
45097,gre,sv_P3
210,tcp,sv_P5
49557,udp,sv_P3
5952,udp,email
62199,udp,sv_P10
28089,icmp,sv_P10
34880,tcp,sv_P10
26155,gre,sv_P4
2696,tcp,sv_P1
13137,tcp,email
3457,udp,sv_P3
32817,gre,sv_P5
26951,tcp,sv_P10
62709,gre,sv_P3
46519,icmp,email
63932,tcp,sv_P4
61134,icmp,sv_P2
29534,icmp,email
58003,gre,sv_P4
21022,tcp,sv_P1
58093,gre,sv_P5
39197,tcp,sv_P2
40262,gre,sv_P10
62393,udp,email
60636,tcp,sv_P10
46322,udp,sv_P4
27293,tcp,sv_P5
13845,tcp,sv_P1
33732,gre,email
55300,udp,sv_P2
47932,icmp,sv_P2
45230,gre,sv_P5
53995,icmp,sv_P3
64405,tcp,email
42813,udp,sv_P2
10973,udp,sv_P3
52869,udp,sv_P3
30076,gre,sv_P10
48989,icmp,email
38202,tcp,email
42885,gre,sv_P10
45465,icmp,email
18367,tcp,sv_P3
49359,icmp,sv_P2
53350,icmp,sv_P3
35445,udp,sv_P4
33404,udp,sv_P4
11152,gre,sv_P1
52294,udp,sv_P5
29344,udp,email
1346,tcp,sv_P1
14761,tcp,sv_P1
17550,icmp,sv_P3
32601,udp,sv_P1
22646,icmp,sv_P5
36831,icmp,email
29111,icmp,sv_P5
266,icmp,email
8168,gre,sv_P10
28494,udp,email
25024,tcp,sv_P5
33311,tcp,sv_P2
13435,tcp,email
44164,udp,sv_P2
28255,tcp,sv_P2
26158,tcp,sv_P10
28639,udp,sv_P10
32876,icmp,sv_P10
49702,udp,sv_P3
54633,icmp,email
36914,tcp,sv_P4
32362,tcp,sv_P5
23165,udp,email
38870,tcp,sv_P2
58810,tcp,sv_P3
24976,tcp,sv_P2
48523,tcp,sv_P10
4410,udp,sv_P1
26168,gre,sv_P2
61409,udp,sv_P4
34759,gre,sv_P5
18812,udp,sv_P4
20763,gre,sv_P10
11850,udp,sv_P2
29764,tcp,sv_P4
4488,gre,sv_P4
62751,gre,sv_P10
32812,icmp,sv_P1
61648,icmp,sv_P10
48933,gre,sv_P4
29482,udp,email
19745,udp,sv_P3
53463,gre,sv_P3
41695,icmp,sv_P2
64176,tcp,sv_P2
40913,icmp,email
32328,gre,sv_P2
60344,udp,sv_P4
39249,gre,email
3768,gre,sv_P1
22521,udp,sv_P5
2588,gre,sv_P4
63351,icmp,sv_P1
62125,udp,sv_P10
30780,icmp,sv_P5
5545,tcp,sv_P5
46745,udp,sv_P1
41552,udp,sv_P4
62434,udp,sv_P1
39415,udp,sv_P3
40387,gre,sv_P5
27648,tcp,email
47452,gre,sv_P4
64950,tcp,email
32107,gre,sv_P2
49912,gre,sv_P3
52758,udp,sv_P1
53812,udp,sv_P2
9261,gre,email
43923,tcp,email
32802,gre,sv_P5
11832,tcp,sv_P2
22690,gre,sv_P10
47979,tcp,sv_P4
15674,tcp,sv_P10
31204,icmp,sv_P5
5240,tcp,sv_P5
52871,udp,sv_P3
11751,gre,sv_P10
36549,tcp,email
57350,gre,sv_P2
10287,gre,sv_P1
44896,udp,sv_P10
23459,gre,sv_P5
37281,gre,sv_P4
30343,gre,sv_P1
7742,tcp,sv_P10
56393,udp,sv_P3
22001,gre,sv_P2
23007,icmp,sv_P3
7869,tcp,email
21278,gre,email
34001,tcp,sv_P5
30326,icmp,sv_P1
48506,icmp,sv_P10
16106,gre,email
12839,tcp,sv_P3
38428,tcp,sv_P4
15442,udp,sv_P1
60391,gre,email
59042,tcp,sv_P10
24144,gre,sv_P3
11118,udp,email
61683,tcp,sv_P4
14134,tcp,sv_P4
57395,icmp,sv_P2
26873,gre,sv_P4
44812,gre,sv_P3
25055,icmp,sv_P5
4124,tcp,sv_P10
62769,udp,sv_P4
29761,tcp,sv_P4
60082,gre,sv_P10
50547,gre,sv_P1
58093,udp,sv_P3
52010,icmp,email
56660,icmp,sv_P2
43301,gre,email
37138,tcp,sv_P1
19340,udp,sv_P4
37773,icmp,sv_P1
14075,udp,sv_P4
5865,tcp,sv_P1
30169,udp,sv_P2
25871,gre,email
57647,udp,sv_P2
27380,icmp,email
7977,tcp,sv_P3
46116,tcp,sv_P5
35219,udp,email
35952,tcp,sv_P3
23257,tcp,email
15228,tcp,sv_P3
38890,gre,sv_P10
27874,icmp,sv_P5
12117,gre,sv_P10
33119,tcp,sv_P10
51843,tcp,sv_P3
21946,udp,sv_P1
61757,gre,sv_P3
6090,gre,email
54106,gre,sv_P2
10733,icmp,sv_P2
38071,icmp,sv_P5
9317,tcp,sv_P5
50115,tcp,email
42573,udp,sv_P10
39595,tcp,sv_P4
64665,gre,sv_P3
11229,icmp,email
45764,tcp,sv_P10
63531,icmp,sv_P5
52285,icmp,sv_P2
36040,gre,sv_P10
59223,tcp,sv_P3
16178,tcp,sv_P1
11226,gre,sv_P10
64321,udp,sv_P2
59138,udp,sv_P2
23093,gre,sv_P4
51383,tcp,sv_P4
44815,gre,sv_P5
10069,udp,sv_P4
28290,udp,sv_P2
57952,tcp,sv_P10
33855,udp,sv_P3
43246,tcp,sv_P5
22072,icmp,sv_P1
39607,gre,sv_P2
62544,icmp,sv_P2
3093,tcp,sv_P4
44066,tcp,sv_P3
45665,udp,email
4196,udp,sv_P10
2617,udp,sv_P4
34871,tcp,sv_P5
11631,gre,sv_P1
60106,gre,sv_P10
50981,udp,sv_P5
17998,gre,sv_P4
34082,icmp,sv_P2
3504,udp,sv_P3
31703,udp,sv_P5
50078,udp,email
24669,gre,sv_P3
33728,udp,sv_P4
16215,tcp,sv_P5
65077,tcp,email
61151,tcp,email
15899,tcp,sv_P4
19236,udp,sv_P4
40914,icmp,sv_P2
40038,gre,sv_P2
63015,gre,sv_P1
35767,udp,sv_P4
64572,gre,sv_P2
31001,tcp,sv_P10
46355,icmp,sv_P4
20403,icmp,sv_P10
33556,udp,sv_P2
45756,udp,sv_P4
18948,icmp,sv_P2
70,icmp,sv_P1
31697,icmp,sv_P5
52134,tcp,sv_P3
15473,tcp,sv_P3
57678,icmp,sv_P5
43550,udp,sv_P4
56007,icmp,sv_P2
47093,icmp,sv_P1
30238,icmp,email
30617,udp,sv_P10
32689,icmp,sv_P2
56284,udp,email
10615,icmp,sv_P10
16327,udp,sv_P1
32979,udp,sv_P2
55285,tcp,sv_P10
6004,udp,email
57676,tcp,sv_P2
26991,icmp,sv_P2
23414,udp,sv_P2
39272,gre,sv_P2
54541,udp,sv_P3
9182,udp,sv_P4
45300,gre,sv_P10
2670,gre,sv_P5
55597,tcp,sv_P10
39119,gre,sv_P4
36010,tcp,sv_P2
59368,gre,sv_P1
54762,icmp,sv_P4
53618,icmp,sv_P2
65183,gre,sv_P10
29993,gre,sv_P10
29594,gre,sv_P1
6716,udp,email
16811,udp,sv_P10
17700,udp,sv_P4
61113,gre,sv_P5
4235,gre,email
26348,udp,sv_P2
60936,gre,sv_P1
29906,udp,email
61971,gre,sv_P2
53078,tcp,sv_P1
12731,icmp,sv_P1
29329,udp,email
50225,tcp,sv_P4
40116,gre,sv_P2
51774,udp,sv_P4
37850,gre,sv_P10
44354,tcp,sv_P1
51481,gre,sv_P3
33867,gre,sv_P2
45392,gre,sv_P2
43620,icmp,sv_P2
48338,icmp,sv_P2
62681,udp,sv_P3
61677,udp,email
46308,tcp,sv_P1
15363,udp,sv_P10
387,icmp,sv_P4
58207,udp,sv_P3
62827,udp,email
8037,udp,email
40560,icmp,sv_P1
19931,icmp,sv_P3
19002,gre,sv_P1
10566,tcp,sv_P10
30331,tcp,sv_P2
35227,icmp,sv_P1
58583,gre,sv_P10
56096,udp,sv_P3
50561,icmp,sv_P2
40278,udp,sv_P5
5944,gre,sv_P4
10018,udp,sv_P3
59506,tcp,sv_P2
5404,icmp,sv_P1
41887,gre,sv_P5
25971,gre,email
4045,tcp,sv_P3
10885,gre,sv_P3
20758,udp,sv_P1
27874,gre,sv_P5
61662,udp,sv_P5
9246,tcp,email
10650,gre,sv_P3
3163,udp,email
10723,udp,sv_P4
17001,tcp,sv_P10
20671,icmp,sv_P1
62586,icmp,sv_P5
13115,udp,email
49407,gre,sv_P10
46572,udp,sv_P5
28206,tcp,sv_P10
5080,tcp,email
151,tcp,sv_P4
27409,icmp,sv_P10
13802,gre,sv_P5
42913,icmp,sv_P2
39855,tcp,sv_P3
51990,icmp,sv_P10
15877,udp,sv_P1
46851,icmp,sv_P3
5317,tcp,sv_P1
4412,udp,sv_P5
41043,udp,email
45205,tcp,email
7755,udp,sv_P5
61268,udp,sv_P5
61689,udp,sv_P10
32416,udp,sv_P3
48026,gre,sv_P4
25563,gre,email
8433,tcp,sv_P5
26616,udp,sv_P10
9693,udp,sv_P4
22201,udp,email
39674,udp,sv_P1
58440,icmp,sv_P5
46683,tcp,email
27801,icmp,email
5837,gre,sv_P4
1551,tcp,sv_P3
14734,gre,sv_P2
21373,gre,sv_P3
48089,udp,sv_P5
62258,icmp,sv_P4
3795,udp,sv_P1
63857,tcp,sv_P3
24226,icmp,sv_P10
53269,tcp,sv_P4
33646,udp,sv_P1
12900,gre,sv_P1
58300,icmp,email
64727,gre,email
12458,udp,sv_P2
20001,tcp,sv_P4
22032,icmp,email
49035,tcp,sv_P4
51888,gre,sv_P2
21265,tcp,sv_P1
27105,udp,sv_P10
55089,gre,sv_P4
33722,icmp,sv_P10
6473,tcp,sv_P2
31050,icmp,sv_P10
400,gre,sv_P5
3767,udp,sv_P10
36136,gre,sv_P5
27750,tcp,sv_P1
55599,tcp,sv_P10
23246,tcp,sv_P4
7395,tcp,sv_P4
2514,tcp,sv_P3
12515,gre,sv_P1
37881,tcp,sv_P10
45408,udp,sv_P1
50791,udp,sv_P4
43997,gre,sv_P2
17468,udp,sv_P3
32376,gre,sv_P3
23114,gre,sv_P10
18488,icmp,sv_P4
49088,icmp,sv_P2
20626,icmp,sv_P1
31951,icmp,sv_P2
12071,udp,sv_P2
23317,tcp,email
33618,icmp,sv_P10
41094,icmp,sv_P3
53252,gre,sv_P2
64619,icmp,sv_P10
21632,icmp,sv_P10
49816,gre,sv_P3
9898,icmp,sv_P3
2448,tcp,sv_P5
44308,gre,sv_P2
60417,icmp,email
40828,udp,sv_P4
13075,icmp,sv_P2
25101,icmp,sv_P2
2322,udp,sv_P5
62013,tcp,sv_P5
41820,udp,sv_P3
23542,icmp,sv_P1
21458,tcp,sv_P5
19033,tcp,sv_P2
14914,tcp,email
50952,tcp,sv_P3
2041,gre,sv_P5
45352,udp,sv_P1
53382,tcp,sv_P1
53957,gre,email
49314,gre,sv_P5
61208,tcp,sv_P1
37373,icmp,sv_P4
35105,icmp,email
18721,tcp,email
53179,icmp,sv_P10
61127,tcp,sv_P4
43532,udp,sv_P5
7406,gre,sv_P1
65121,tcp,sv_P3
19666,tcp,email
4201,udp,sv_P10
9865,gre,email
49140,gre,sv_P10
31432,icmp,email
56970,icmp,sv_P4
50563,gre,sv_P4
5933,udp,email
5251,udp,email
8103,udp,sv_P1
39121,tcp,sv_P3
45119,udp,sv_P4
11939,icmp,email
33729,udp,sv_P4
10764,tcp,sv_P2
1420,tcp,email
62811,udp,sv_P2
54783,udp,sv_P2
6490,tcp,sv_P10
12397,tcp,sv_P5
40771,tcp,sv_P10
45288,tcp,sv_P10
39298,tcp,sv_P10
43746,tcp,sv_P1
27491,gre,sv_P5
8278,udp,email
51313,gre,sv_P1
8776,gre,email
3350,icmp,sv_P2
41198,gre,sv_P2
49916,gre,sv_P4
37569,udp,sv_P4
40528,tcp,sv_P10
36617,icmp,sv_P10
21436,udp,sv_P4
61102,udp,sv_P5
362,gre,sv_P2
14791,icmp,sv_P2
51182,gre,sv_P4
63692,icmp,email
11656,icmp,sv_P1
21294,tcp,sv_P10
53381,tcp,email
54999,udp,sv_P4
43687,udp,email
23525,udp,sv_P10
38862,gre,sv_P4
6622,icmp,sv_P3
26587,tcp,sv_P2
31433,udp,sv_P2
8398,icmp,sv_P1
32870,icmp,sv_P3
51373,tcp,sv_P10
38375,tcp,sv_P4
9109,icmp,sv_P1
44108,gre,email
2737,icmp,sv_P2
38063,udp,sv_P3
49698,gre,sv_P2
20336,gre,sv_P1
46019,gre,sv_P5
55488,gre,email
41296,gre,sv_P5
59507,gre,sv_P10
50639,udp,sv_P5
14651,gre,email
6066,tcp,sv_P2
52803,udp,sv_P10
37409,gre,sv_P10
34216,gre,sv_P4
34157,udp,sv_P5
14829,gre,sv_P4
62388,udp,sv_P10
33065,tcp,sv_P1
141,gre,sv_P1
60603,tcp,sv_P5
38786,icmp,email
8523,icmp,sv_P3
8107,gre,sv_P3
4167,udp,sv_P1
8911,icmp,email
56261,icmp,sv_P3
21490,icmp,sv_P10
31649,gre,sv_P10
25287,icmp,email
41842,gre,sv_P3
21607,gre,sv_P4
23752,gre,sv_P10
52588,icmp,sv_P4
54736,udp,email
35594,tcp,sv_P1
62987,icmp,email
5613,icmp,sv_P3
32679,tcp,sv_P5
44526,gre,sv_P3
47838,udp,sv_P2
3527,udp,sv_P4
14193,tcp,email
62763,icmp,sv_P1
40317,tcp,email
25327,gre,sv_P5
44825,tcp,sv_P10
12195,tcp,sv_P3
5533,udp,sv_P5
4632,icmp,sv_P3
41907,tcp,sv_P5
6378,gre,sv_P4
3224,udp,sv_P3
46245,udp,sv_P3
23916,udp,email
5520,udp,sv_P1
62846,icmp,sv_P2
57340,udp,sv_P10
28489,icmp,sv_P1
7488,tcp,sv_P3
39034,tcp,sv_P4
21087,tcp,sv_P4
5490,tcp,sv_P4
43733,icmp,sv_P3
10497,tcp,email
29536,udp,sv_P5
10259,gre,email
53007,gre,email
9346,udp,sv_P5
11597,gre,sv_P10
60224,tcp,sv_P4
13217,udp,email
18137,tcp,sv_P3
9528,gre,sv_P1
3922,udp,email
21513,tcp,email
60165,icmp,sv_P1
55957,icmp,sv_P10
42111,udp,sv_P1
5580,tcp,sv_P5
12327,tcp,sv_P10
6139,icmp,sv_P3
42096,udp,sv_P2
1602,udp,sv_P5
57103,icmp,sv_P5
16142,tcp,sv_P10
21097,icmp,sv_P3
38469,gre,sv_P4
21074,udp,sv_P1
10169,gre,sv_P1
5347,gre,sv_P5
52590,gre,sv_P4
17580,gre,sv_P1
32633,udp,email
64773,tcp,sv_P2
2047,udp,sv_P1
60194,udp,sv_P3
56132,udp,sv_P3
6873,icmp,sv_P2
11881,tcp,sv_P1
58730,gre,sv_P1
5538,udp,sv_P2
63483,tcp,sv_P5
22530,gre,sv_P1
57349,tcp,sv_P5
63269,tcp,sv_P2
22061,tcp,email
11120,tcp,email
20862,icmp,sv_P3
19498,udp,sv_P4
53846,tcp,sv_P1
69,tcp,sv_P2
24682,udp,sv_P4
639,gre,email
12141,gre,sv_P5
51254,icmp,sv_P2
43324,udp,sv_P5
44217,gre,sv_P4
5444,gre,sv_P3
52159,gre,sv_P2
8627,icmp,sv_P5
11112,icmp,email
19964,tcp,sv_P10
36434,udp,sv_P5
11111,udp,sv_P10
13059,udp,sv_P1
4469,icmp,sv_P10
28708,gre,email
46505,gre,sv_P4
63121,udp,email
48374,gre,sv_P3
16868,icmp,sv_P3
53182,tcp,sv_P1
29630,tcp,sv_P2
56529,gre,sv_P2
23536,gre,sv_P1
32035,gre,sv_P2
6267,udp,sv_P3
5930,tcp,sv_P10
40533,tcp,email
6951,icmp,email
3354,tcp,sv_P1
38774,tcp,sv_P3
5324,gre,email
47573,tcp,sv_P2
54520,tcp,sv_P3
63725,udp,sv_P3
5164,gre,sv_P3
11197,tcp,sv_P3
11438,udp,sv_P10
27448,udp,sv_P4
42972,gre,sv_P3
14651,tcp,sv_P1
37785,tcp,sv_P3
12542,gre,email
48714,gre,sv_P5
11188,gre,sv_P5
46762,tcp,sv_P2
13997,icmp,sv_P5
45253,udp,sv_P2
33192,icmp,email
1275,icmp,sv_P5
9016,icmp,sv_P5
45248,udp,sv_P3
45484,tcp,sv_P3
9970,icmp,sv_P10
23144,udp,sv_P5
13881,udp,sv_P3
56946,tcp,sv_P10
47533,udp,sv_P2
15587,tcp,sv_P5
30059,gre,sv_P3
57285,tcp,sv_P10
5886,icmp,sv_P10
56119,udp,sv_P2
5154,gre,sv_P10
11224,icmp,sv_P5
26228,icmp,sv_P1
20842,icmp,sv_P4
11842,icmp,sv_P3
55754,tcp,email
4127,gre,sv_P4
15092,icmp,sv_P5
51089,tcp,email
31811,udp,sv_P3
58737,gre,email
4922,tcp,sv_P1
47817,tcp,sv_P10
53062,tcp,sv_P5
21677,icmp,sv_P10
15865,icmp,sv_P1
63000,icmp,sv_P10
43294,tcp,sv_P10
50441,gre,email
58130,udp,sv_P10
39133,gre,sv_P1
54461,gre,sv_P3
30114,icmp,sv_P1
63893,icmp,sv_P2
15963,tcp,sv_P10
34729,icmp,sv_P3
64457,udp,sv_P3
24694,gre,email
8459,tcp,sv_P4
2982,udp,sv_P5
41970,tcp,sv_P4
7085,gre,sv_P1
10479,icmp,sv_P4
3970,icmp,sv_P2
34610,tcp,sv_P4
6077,udp,sv_P1
50725,udp,sv_P4
57281,tcp,sv_P4
51960,icmp,sv_P2
8044,tcp,sv_P10
64168,icmp,sv_P2
41291,udp,email
28845,tcp,email
32059,gre,sv_P5
52708,udp,sv_P4
47255,icmp,sv_P3
23440,gre,sv_P3
47291,icmp,sv_P10
46776,udp,sv_P5
9940,icmp,sv_P1
13782,tcp,sv_P4
12499,udp,sv_P5
1445,gre,sv_P3
46671,icmp,sv_P1
7141,udp,sv_P10
26444,icmp,sv_P3
43818,udp,sv_P4
35686,gre,email
5034,gre,sv_P1
64155,icmp,sv_P5
45240,udp,sv_P10
13208,icmp,sv_P1
51087,icmp,sv_P3
17228,tcp,sv_P5
41208,gre,sv_P4
27147,tcp,sv_P4
53156,icmp,sv_P10
1978,gre,sv_P3
5464,icmp,sv_P4
37172,tcp,sv_P5
31447,icmp,sv_P3
16631,tcp,email
27596,icmp,sv_P3
13503,gre,sv_P3
16035,tcp,sv_P3
44941,tcp,sv_P4
8239,udp,sv_P2
20750,icmp,sv_P1
37008,udp,sv_P10
63563,tcp,sv_P4
10419,icmp,sv_P4
2143,udp,sv_P5
62377,icmp,sv_P5
47596,gre,email
29535,icmp,sv_P2
61062,gre,sv_P10
2445,udp,sv_P5
15867,udp,email
32585,icmp,sv_P4
2066,udp,sv_P4
32335,udp,sv_P5
19463,tcp,email
59929,gre,sv_P5
41022,tcp,sv_P2
51583,udp,sv_P2
21955,gre,sv_P5
2788,tcp,sv_P1
49450,udp,sv_P5
32325,tcp,email
41123,icmp,sv_P1
62015,tcp,sv_P10
57854,udp,email
9855,icmp,sv_P4
52853,udp,email
9008,gre,email
54478,icmp,sv_P5
53301,gre,sv_P5
47115,icmp,sv_P1
410,udp,sv_P3
44774,icmp,sv_P10
53162,icmp,email
58990,udp,sv_P1
50084,tcp,sv_P2
32396,udp,sv_P10
35109,icmp,sv_P10
37658,udp,email
26173,tcp,sv_P10
62110,tcp,sv_P2
25161,tcp,sv_P5
20171,udp,sv_P2
51884,tcp,sv_P5
40461,gre,sv_P1
54924,icmp,sv_P1
37077,icmp,sv_P1
9896,icmp,sv_P10
65302,gre,sv_P5
39883,gre,sv_P4
46203,tcp,sv_P3
43923,gre,sv_P2
29595,tcp,sv_P10
52446,gre,sv_P2
42954,udp,sv_P5
48841,udp,sv_P4
47009,gre,sv_P4
33593,udp,sv_P5
22336,gre,sv_P2
18612,icmp,sv_P4
56482,udp,sv_P1
20382,udp,sv_P10
54585,udp,email
14682,udp,sv_P3
23596,icmp,sv_P4
7858,udp,sv_P10
42081,udp,sv_P2
17639,tcp,email
19390,gre,sv_P5
16243,tcp,sv_P1
25948,gre,sv_P2
25767,gre,email
63343,udp,email
24926,icmp,sv_P3
46554,icmp,email
64410,udp,sv_P10
25827,udp,sv_P1
45988,tcp,sv_P4
34164,gre,sv_P1
61986,udp,sv_P1
10568,icmp,sv_P5
10124,udp,sv_P4
62859,icmp,sv_P2
5312,gre,email
6093,gre,sv_P5
12036,tcp,sv_P4
17749,gre,sv_P3
57887,tcp,sv_P2
23209,udp,email
43707,tcp,sv_P5
12375,gre,sv_P4
17899,udp,sv_P1
9178,udp,email
42957,icmp,sv_P1
58324,icmp,sv_P10
53606,gre,sv_P10
49876,icmp,sv_P10
12228,gre,email
19504,udp,sv_P4
25971,udp,sv_P5
7197,icmp,sv_P3
1413,icmp,sv_P4
18758,icmp,email
19321,gre,sv_P3
24875,tcp,sv_P3
2375,udp,sv_P2
28623,icmp,sv_P2
21971,udp,sv_P3
41199,tcp,sv_P1
60015,gre,email
34517,icmp,sv_P2
32072,udp,sv_P1
39033,icmp,sv_P2
6788,icmp,sv_P10
52320,udp,sv_P10
65045,gre,sv_P4
52626,udp,sv_P2
25835,udp,sv_P3
39959,tcp,sv_P1
46457,icmp,sv_P5
27438,udp,email
1845,gre,email
8567,udp,sv_P1
62210,tcp,sv_P4
51184,icmp,sv_P3
28218,icmp,sv_P2
29968,tcp,email
46992,udp,sv_P4
19616,icmp,email
59989,gre,sv_P2
60409,icmp,sv_P3
12397,udp,sv_P2
47977,icmp,sv_P3
57304,gre,sv_P10
31562,icmp,sv_P4
17321,gre,sv_P1
53852,icmp,sv_P5
23527,gre,sv_P3
25881,gre,sv_P10
57165,tcp,sv_P5
42848,gre,sv_P10
38698,icmp,sv_P4
63474,icmp,sv_P4
57485,icmp,sv_P4
17825,tcp,sv_P10
3148,tcp,sv_P3
1073,icmp,sv_P2
39011,tcp,sv_P2
23385,icmp,sv_P1
32305,gre,sv_P3
51283,tcp,sv_P5
19388,tcp,email
8615,tcp,sv_P5
23205,icmp,sv_P1
25077,udp,email
65274,icmp,sv_P1
61864,gre,sv_P3
49028,tcp,sv_P3
33115,gre,sv_P3
23203,tcp,sv_P1
16909,icmp,sv_P3
40620,gre,sv_P2
32752,icmp,sv_P10
38618,gre,email
205,gre,sv_P4
50850,udp,sv_P5
22094,icmp,email
37619,icmp,sv_P4
41046,icmp,sv_P3
63128,gre,sv_P4
25373,gre,sv_P2
51860,tcp,sv_P3
61312,udp,email
3744,gre,sv_P5
21297,icmp,sv_P2
21610,tcp,sv_P2
19771,icmp,sv_P3
1739,gre,sv_P10
34689,gre,sv_P5
39523,gre,sv_P4
17545,gre,sv_P10
14413,gre,sv_P2
37220,gre,sv_P10
2006,udp,sv_P4
62451,tcp,sv_P1
272,gre,email
7861,tcp,sv_P10
38470,icmp,sv_P2
22452,udp,sv_P10
58499,icmp,sv_P10
19469,gre,email
60627,tcp,sv_P1
26920,gre,sv_P5
9770,gre,sv_P2
9235,icmp,sv_P3
11689,udp,sv_P2
44039,icmp,sv_P5
62900,tcp,sv_P10
29351,tcp,sv_P5
33203,udp,sv_P5
21035,udp,email
59796,tcp,sv_P10
31172,gre,sv_P10
45823,udp,email
10694,udp,sv_P2
15895,gre,email
15735,udp,sv_P1
12511,icmp,sv_P4
13007,icmp,sv_P2
59666,tcp,email
50336,tcp,sv_P10
47313,tcp,sv_P1
15836,icmp,sv_P5
8964,gre,sv_P10
26205,udp,sv_P3
15000,tcp,sv_P1
5104,icmp,sv_P2
45344,gre,sv_P4
6142,tcp,sv_P4
48059,udp,sv_P2
39234,icmp,sv_P2
60128,gre,sv_P5
5369,icmp,sv_P1
55748,gre,sv_P2
9967,icmp,sv_P4
36306,udp,sv_P1
4291,tcp,sv_P4
51403,gre,sv_P1
4299,udp,sv_P5
23271,tcp,sv_P1
27081,udp,sv_P5
47424,udp,sv_P2
10597,gre,sv_P10
9426,tcp,sv_P3
24663,icmp,email
7027,icmp,sv_P4
23373,udp,sv_P2
60172,tcp,email
44105,gre,sv_P1
21470,icmp,sv_P2
11463,icmp,sv_P1
55903,tcp,sv_P3
21566,gre,sv_P2
17975,icmp,sv_P10
31856,tcp,sv_P2
4337,tcp,sv_P1
38244,udp,email
8350,icmp,sv_P4
42767,tcp,sv_P3
13683,icmp,email
53937,udp,sv_P2
32555,icmp,sv_P5
24275,icmp,sv_P3
13498,tcp,email
43397,udp,sv_P1
11750,tcp,sv_P4
14322,tcp,sv_P4
27402,udp,sv_P1
47869,icmp,sv_P3
40371,udp,sv_P3
58977,gre,sv_P3
7356,udp,sv_P10
24358,udp,sv_P3
17884,icmp,sv_P4
940,icmp,sv_P3
10798,udp,sv_P1
15965,icmp,sv_P2
1623,udp,sv_P1
65407,icmp,sv_P2
1477,tcp,email
56149,tcp,sv_P4
5283,tcp,sv_P3
44778,udp,sv_P10
9760,tcp,email
17975,tcp,sv_P2
23060,tcp,sv_P2
40873,gre,email
59620,tcp,sv_P2
63635,tcp,sv_P2
51775,udp,sv_P1
54011,icmp,email
48685,udp,sv_P1
27975,tcp,email
63675,udp,sv_P2
37915,icmp,sv_P1
37637,tcp,sv_P2
21006,udp,email
35886,tcp,sv_P2
15395,udp,sv_P2
42126,udp,sv_P5
34769,gre,sv_P10
53914,tcp,email
2008,tcp,sv_P3
60743,gre,sv_P2
42122,icmp,email
64999,udp,sv_P1
46029,icmp,sv_P10
23866,tcp,sv_P5
22961,gre,email
57527,udp,sv_P10
14132,icmp,sv_P5
33943,gre,sv_P1
1288,icmp,email
43100,icmp,sv_P10
4934,gre,sv_P5
29100,icmp,sv_P4
